town_name,company_info,Basic Service.Subscribers,Basic Service.Programming (received off-air),Basic Service.Programming (via satellite),Basic Service.Miles of plant,Basic Service.State manager,Basic Service.Manager,Basic Service.Ownership,Basic Service.Fee,Basic Service.Current originations,Basic Service.Local advertising,Basic Service.City fee,Basic Service.Tv Market Ranking,Basic Service.Equipment,Basic Service.Addressable homes,Basic Service.Program Guide,Basic Service.Chief technician,Digital Basic Service.Subscribers,Digital Basic Service.Pay units,Digital Basic Service.Programming (received off-air),Digital Basic Service.Programming (via satellite),Digital Basic Service.Miles of plant,Digital Basic Service.State manager,Digital Basic Service.Manager,Digital Basic Service.Ownership,Digital Basic Service.Fee,Digital Basic Service.Current originations,Digital Basic Service.Local advertising,Digital Basic Service.City fee,Digital Basic Service.Tv Market Ranking,Digital Basic Service.Equipment,Digital Basic Service.Addressable homes,Digital Basic Service.Program Guide,Digital Basic Service.Chief technician,Expanded Basic Service.Subscribers,Expanded Basic Service.Pay units,Expanded Basic Service.Programming (received off-air),Expanded Basic Service.Programming (via satellite),Expanded Basic Service.Miles of plant,Expanded Basic Service.State manager,Expanded Basic Service.Manager,Expanded Basic Service.Ownership,Expanded Basic Service.Fee,Expanded Basic Service.Current originations,Expanded Basic Service.Local advertising,Expanded Basic Service.City fee,Expanded Basic Service.Tv Market Ranking,Expanded Basic Service.Equipment,Expanded Basic Service.Addressable homes,Expanded Basic Service.Program Guide,Expanded Basic Service.Chief technician,Pay Service 1.Subscribers,Pay Service 1.Pay units,Pay Service 1.Programming (received off-air),Pay Service 1.Programming (via satellite),Pay Service 1.Miles of plant,Pay Service 1.State manager,Pay Service 1.Manager,Pay Service 1.Ownership,Pay Service 1.Fee,Pay Service 1.Current originations,Pay Service 1.Local advertising,Pay Service 1.City fee,Pay Service 1.Tv Market Ranking,Pay Service 1.Equipment,Pay Service 1.Addressable homes,Pay Service 1.Program Guide,Pay Service 1.Chief technician,Pay-Per-View.Subscribers,Pay-Per-View.Pay units,Pay-Per-View.Programming (received off-air),Pay-Per-View.Programming (via satellite),Pay-Per-View.Miles of plant,Pay-Per-View.State manager,Pay-Per-View.Manager,Pay-Per-View.Ownership,Pay-Per-View.Fee,Pay-Per-View.Current originations,Pay-Per-View.Local advertising,Pay-Per-View.City fee,Pay-Per-View.Tv Market Ranking,Pay-Per-View.Equipment,Pay-Per-View.Addressable homes,Pay-Per-View.Program Guide,Pay-Per-View.Chief technician,Pay Service 2.Subscribers,Pay Service 2.Pay units,Pay Service 2.Programming (received off-air),Pay Service 2.Programming (via satellite),Pay Service 2.Miles of plant,Pay Service 2.State manager,Pay Service 2.Manager,Pay Service 2.Ownership,Pay Service 2.Fee,Pay Service 2.Current originations,Pay Service 2.Local advertising,Pay Service 2.City fee,Pay Service 2.Tv Market Ranking,Pay Service 2.Equipment,Pay Service 2.Addressable homes,Pay Service 2.Program Guide,Pay Service 2.Chief technician,Pay Service 3.Subscribers,Pay Service 3.Pay units,Pay Service 3.Programming (received off-air),Pay Service 3.Programming (via satellite),Pay Service 3.Miles of plant,Pay Service 3.State manager,Pay Service 3.Manager,Pay Service 3.Ownership,Pay Service 3.Fee,Pay Service 3.Current originations,Pay Service 3.Local advertising,Pay Service 3.City fee,Pay Service 3.Tv Market Ranking,Pay Service 3.Equipment,Pay Service 3.Addressable homes,Pay Service 3.Program Guide,Pay Service 3.Chief technician,Pay Service 4.Subscribers,Pay Service 4.Pay units,Pay Service 4.Programming (received off-air),Pay Service 4.Programming (via satellite),Pay Service 4.Miles of plant,Pay Service 4.State manager,Pay Service 4.Manager,Pay Service 4.Ownership,Pay Service 4.Fee,Pay Service 4.Current originations,Pay Service 4.Local advertising,Pay Service 4.City fee,Pay Service 4.Tv Market Ranking,Pay Service 4.Equipment,Pay Service 4.Addressable homes,Pay Service 4.Program Guide,Pay Service 4.Chief technician,Pay Service 5.Subscribers,Pay Service 5.Pay units,Pay Service 5.Programming (received off-air),Pay Service 5.Programming (via satellite),Pay Service 5.Miles of plant,Pay Service 5.State manager,Pay Service 5.Manager,Pay Service 5.Ownership,Pay Service 5.Fee,Pay Service 5.Current originations,Pay Service 5.Local advertising,Pay Service 5.City fee,Pay Service 5.Tv Market Ranking,Pay Service 5.Equipment,Pay Service 5.Addressable homes,Pay Service 5.Program Guide,Pay Service 5.Chief technician,Pay Service 6.Subscribers,Pay Service 6.Pay units,Pay Service 6.Programming (received off-air),Pay Service 6.Programming (via satellite),Pay Service 6.Miles of plant,Pay Service 6.State manager,Pay Service 6.Manager,Pay Service 6.Ownership,Pay Service 6.Fee,Pay Service 6.Current originations,Pay Service 6.Local advertising,Pay Service 6.City fee,Pay Service 6.Tv Market Ranking,Pay Service 6.Equipment,Pay Service 6.Addressable homes,Pay Service 6.Program Guide,Pay Service 6.Chief technician,Pay Service 7.Subscribers,Pay Service 7.Pay units,Pay Service 7.Programming (received off-air),Pay Service 7.Programming (via satellite),Pay Service 7.Miles of plant,Pay Service 7.State manager,Pay Service 7.Manager,Pay Service 7.Ownership,Pay Service 7.Fee,Pay Service 7.Current originations,Pay Service 7.Local advertising,Pay Service 7.City fee,Pay Service 7.Tv Market Ranking,Pay Service 7.Equipment,Pay Service 7.Addressable homes,Pay Service 7.Program Guide,Pay Service 7.Chief technician,Pay Service 8.Subscribers,Pay Service 8.Pay units,Pay Service 8.Programming (received off-air),Pay Service 8.Programming (via satellite),Pay Service 8.Miles of plant,Pay Service 8.State manager,Pay Service 8.Manager,Pay Service 8.Ownership,Pay Service 8.Fee,Pay Service 8.Current originations,Pay Service 8.Local advertising,Pay Service 8.City fee,Pay Service 8.Tv Market Ranking,Pay Service 8.Equipment,Pay Service 8.Addressable homes,Pay Service 8.Program Guide,Pay Service 8.Chief technician,Pay Service 9.Subscribers,Pay Service 9.Pay units,Pay Service 9.Programming (received off-air),Pay Service 9.Programming (via satellite),Pay Service 9.Miles of plant,Pay Service 9.State manager,Pay Service 9.Manager,Pay Service 9.Ownership,Pay Service 9.Fee,Pay Service 9.Current originations,Pay Service 9.Local advertising,Pay Service 9.City fee,Pay Service 9.Tv Market Ranking,Pay Service 9.Equipment,Pay Service 9.Addressable homes,Pay Service 9.Program Guide,Pay Service 9.Chief technician,Pay Service 10.Subscribers,Pay Service 10.Pay units,Pay Service 10.Programming (received off-air),Pay Service 10.Programming (via satellite),Pay Service 10.Miles of plant,Pay Service 10.State manager,Pay Service 10.Manager,Pay Service 10.Ownership,Pay Service 10.Fee,Pay Service 10.Current originations,Pay Service 10.Local advertising,Pay Service 10.City fee,Pay Service 10.Tv Market Ranking,Pay Service 10.Equipment,Pay Service 10.Addressable homes,Pay Service 10.Program Guide,Pay Service 10.Chief technician,Internet Service.Subscribers,Internet Service.Pay units,Internet Service.Programming (received off-air),Internet Service.Programming (via satellite),Internet Service.Miles of plant,Internet Service.State manager,Internet Service.Manager,Internet Service.Ownership,Internet Service.Fee,Internet Service.Current originations,Internet Service.Local advertising,Internet Service.City fee,Internet Service.Tv Market Ranking,Internet Service.Equipment,Internet Service.Addressable homes,Internet Service.Program Guide,Internet Service.Chief technician,
LINDEN,Medlacom. 202 3id Ave. W. Linden. AL 36748. Phone: 800-239-8411. Fax: 334-295-0803. County: Marengo. ICA: AL0106. TV Martcet Ranking; Outside TV Markets. Franchise award date: January 19.1976. Franchise expiration date: N.A. Began: November 1.1970. Channel capacity: 35 (not 2-way capable). Channels available but not in use: 3.,929: Commercial subscribers: 15,WDBB (F) Bessemer WBRC (F). WVTM-TV (N) Birmingham: WIIQ (P) Demopolis: WTOK-TV (A.F) Meridian: WAKA (C). WNCF (A). WSFA (N) Montgomeiy-Selma: WCFT-TV (C) Tuscaloosa,WGN-TV (I) Chicago: BET: CNN: Discovery Channel: ESPN: Fox Family Channel: Home Shopping Network: National Network: Nickelodeon: Odyssey: QVC: TBS Super-station: The Weather Channel: Turner Networic TV: USA Cable: VH1.,,,,,$17.85 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,,Cinemax.,,,,,$10.45 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,283.,,Disney Channel.,,,,,$10.45 monthly.,,,,,,,,,,308,,HBO.,,,,,$10.45 monthly.,,,,,,,,,,282.,,FHx.,,,,,$2.95 monthly.,,,,,,,,,,135,,The Movie Channel.,,,,,$10.45 monthly.,,,,,,,,,,292,,Showtime.,24.5 (coaxial). Homes passed: 1.106. Total homes In franchised area: 1.150.,,Garry Evans.,Medlacom LLC (MSO).,$10.45 monthly.,,,3% of gross.,,Microdyne & Scientific-Atlanta headend: Jerrold amplifiers: Times Fiber cable: Scientific-Adanta set top converters: Pico traps: Scientific-Atlanta satellite antenna: Scientific-Atlanta satellite receivers.,,,Garry Evans.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIVINGSTON,Medlacom. 117 N. Washington St.. Livingston. AL 35470. Phone: 800-239-6600. County: Sumter Also serves Yoric. ICA: AL0067. TV Martcet Ranking: Below 100. Franchise award date: July 27.1970. Franchise expiration date: Maroh 1. 2002. Began: July 1. 1970. Channel capacity: 37 (not 2-way capable). Channels available but not in use: N.A.,NA,WDBB (F) Bessemer WVTM-TV (N) Birmingham: WIIQ (P) Demopolis: WGBC (N). WMDN (C). WTOK-TV (A.F). WTZH (C) Meridian: WCFT-TV (C) Tuscaloosa,WGN-TV (I) Chicago: A & E: American Movie Classics: BET: C-SPAN: CNBC: CNN: Country Music TV: Discovery Channel: El Entertainment TV: ESPN: Fox Family Channel: Headline News: Home Shopping Network: Learning Channel: MTV: National Network: Nickelodeon: QVC: TBS Superstation: Turner Network TV: USA Cable.,,,,,$21.50 Installation: $19.22 monthly: $1.75 converter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N.A,,Cinemax: Disney Channel: HBO: Flix.,61.0 (coaxial). Homes passed: 2.343. Total homes In franchised area: 2.383.,,Garry Evans.,Medlacom LLC (MSO).,$2.95 monthly (Flix). $10.45 monthly (Cinemax. Disney or HBO).,,,3% of gross.,,Triple Crown headend: Jerrold amplifiers: Times Fiber cable: Scientific-Atlanta settop converters: Pico traps: Scientlflc-At-lanta satellite antenna: Triple Crown satellite receivers.,,Premium Channels.,Garry Evans.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOCUST FORK,CharterCommunicatkjns Inc.. Suite 200. 4601 Southiake PkvKy.. Birmingham. AL 35244. Phone: 205-733-8778. Fax: 205-443-3352. Web Site: http://www. chartercom.com. County: Blount. Also serves Cleveland. ICA: AL0204. TV Market Ranking: 40. Franchise award date: N.A. Franchise expiration date: N.A. Began: N.A. Channel capacity: N.A. Channels available but not In use: N.A.,555,WDBB (F) Bessemer WBIQ (P). WBRC (F). WIAT (C). wrro (I). WVTM-TV (N) Binningham,WGN-TV (1) Chicago: CNN: Discovery Channel: ESPN: Fox Family Channel: Home Shopping Networic: Lifetime: MTV: National Network: Nfckekxleon: TBS Supetslafion: The Weather Channel: Turner Network TV: USA Cable: USA Network: VH1.,,,,,$16.95 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,,HBO: Showtime.,40.9 (coaxial). Homes passed: 1.007.,,Jay Haire. Marketing director Kemp Delo.,Charter Communications Inc. (MSO). LUVERNE-^-uveme TV Cable Service. 514 Forest Ave.. Luveme. AL 36049. Phone: 334-335-5059. County: Crenshaw. Also serves Brantley. Glenwood. Rufledge. ICA: AL0103.,$9.95 monthly (each).,,,,Outside TV Markets. Franchise award date: January 1.1965. Franchise expiration date: N.A. Began: December 1.1967. Channel capacity: 61. Channels available but not In use: N.A.,,,,Jay Haire. Marketing director Kemp Delo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARGARET,SunTel Communications. Suite B. 3291 Racquet Club Dr. Traverse City. Ml 49684. Phone: 231 -932-7113. Fax: 231 -932-7491. Counties: Jefferson & St. Clair Also serves Jefferson County (eastem portton). K:A; AL0205. TV Market Ranking: 40. Franchise award date; N.A. Franchise explratnn date: N.A. Began: January 1.1990. Channel capacity: 36. Channels available but not in use: None.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.,,Disney Channel.,,,,,$7.00 monthly.,,,,,,,,,,161.,,HBO.,48.0 (coaxial).,,Ray Trice.,SunTel Communications LLC (MSO). Purchased from A. D.,$9.00 monthly.,,,,,,,,Ray Trice.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARION,Northland Communications Corp.. Box 369. Allceville. AL 35442. Phone: 205-373-8702. Fax: 205-373-8704. E-mail: drtc ©drtel.net. Web Site: http://www.Dr5ervk;es. com. County; Perry. Also serees Peny County (unincorporated areas). ICA; AL0091. TV Market Ranking: Below 100. Franchise award date; N.A. Franchise expiration date: N.A. Began: January 1.1982. Channel capacity: 35 (not 2-way capable). Channels available but not In use; 1.,1103,WBRC (F). WVTM-TV (N) Birmingham: WIIQ (P) Demopolis: WAKA (C). WCOV-TV (F). WNCF (A). WSFA (N) Montgomery-Selma: WCFT-TV (C) Tuscaloosa.,,,,,,$40.00 installation: $15.00 monthly: $3.00 converter,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,WGN-TV (I) Chksago: A & E: American Movie Classes: BET: CNN: Cartoon Networtc: Countiy Musk: TV: Discovery Channel: ESPN: Fox Sports Net Direct: Lifetime: National Network: Nickelodeon: QVC: TBS Superstatlon: Turner Network TV: USA Cable.,,,,,$40.00 installation: $24.95 monthly.,,,,,,,,,,N.A,,Cinemax: Disney Channel: HBO.,,,,,$7.00 monthly (each).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0 (coaxial): None (fiber op-tK). Additional miles planned: 2.0 (coaxial). Homes passed: 1.384.,,Northland Communications Coip. (MSO).,Northland Communications Coip. (MSO).,,,,,,Blonder-Tongue headend: C-COR amplifiers: General cable: Scientific-Atianta satellite antenna: Scientific-Atlanta satellite receivers.,,,,
MARLOW,Mallard Cablevision. Box 1460. El Campo. n. 77437. Phone: 979-543-9711. Fax: 979-541-5592. County: Baklwin. Also serves Fish River ICA: AL0234. TV Market Ranking: 59. Franchise award date: N.A. Fianchlse expiratnn date: N.A. Began: N.A. Channel capacity; N.A. Channels available but not in use: N.A.,724,WALA-TV (F). WEAR-TV (A). WEIQ (P). WHBR (I). WJTC (U). WKRG-TV (C). WMPV-TV (T). WPMI (N) Mobile-Pensacola.,Animal Planet: C-SPAN: C-SPAN 2: ESPN: QVC.,,,,,$43.75 Installation: $11.00 monthly.,Govemment access.,,,,,,,,,,,,,,,,,,,,,,,,,632,,,A & E: American Movie Classics: CNBC: CNN: Cartoon Network: Comedy Central: Country Music TV: Court TV: Discovery Channel: Disney Channel: ESPN2: EWTN: Fox Family Channel: Fox News Channel: Fox Sports Net South: Headline News: History Channel: Home & Garden Television: Learning Channel: Lifetime: MTV: National Network: Nick at Nite's TV Land: Nlckekxleon: Sci-R Channel: Sneak Prevue: The Weather Channel: Travel Channel: Trinity Bcstg. Network: Turner Classic Movies: Turner Network TV: USA Cable: VH1.,,,,,$29.95 Installation: $9.00 monthly.,,,,,,,,,,113,,HBO.,,,,,$10.95 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,Shovrtime.,,,,,$10.95 monthly.,,,,,,,,,,25,,Cinemax.,53.2 (coaxial). Homes passed: 1.402.,,Charies Himelrick. Program & mariceting director Sean,Mallard Cablevision (MSO). Purchased from Blackstone Cable LLC. Maroh 1.2000.,$9.50 monthly.,,,,,,,,Charies Himelrick. Program & mariceting director Sean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAYTOWN,Charter Communications Inc.. Suite 200. 4601 Southiake Pkwy.. Binningham. AL 35244. Phone; 205-733-8778. Fax; 205-443-3352. Web Site: http://www. chartercom.com. County: Jefferson. Also serves Alliance. Bayvlew. Mulga. Sylvan Springs. West Grove. ICA: AL0206. TV Market Ranking; 40. Franchise award date; N.A. Franchise explratton date: N.A. Began; September 1.1984. Channel capacity: 35. Channels available but not in use: 4.,1176,WDBB (F) Bessemer WABM (U). WBIQ (P). WBRC (F). WIAT (C). wno (I). WVTM-TV (N) Birmingham,WGN-TV (I) Chteago: BET: CNN: Countiy Music TV: Discovery Channel: ESPN: Fox Family Channel: Home Shopping Network: Lifetime: National Network: Nickelodeon: TBS Superstatlon: The Inspiiational Network: The Weather Channel: Turner Network TV: USA Cable.,,,,,$20.00 installation: $16.95 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,,Cinemax: HBO.,79.0 (coaxial). Homes passed: 2.530.,,Jay Haire. Marketing director Kemp Deki.,Charter Communications inc. (MSO).,$9.95 monthly (each).,,,,,,,,Jay Haire. Marketing director Kemp Deki.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MclNTOSH,Medlacom. 917 Fon-est Ave.. Jackson. AL 36545. Phone: 800-239-6600. County: Washington. Also seraes Washington Coun^ (unincorporated areas). ICA: AL0127. TV Market Ranking: Outside TV Markets. Franchise award date: April 8.1987. Franchise expiration date: N.A. Began: January 1. 1988. Channel capacity; 35 (not 2-way capable). Channels available but not In use: 8.,334,WALA-TV (F). WEAR-TV (A). WEIQ (P). WJTC (U). WKRG-TV (C). WPMI (N) Mobile-Pensacola,WGN-TV (I) Chwago: A & E: BET: CNN: Discovery Channel: ESPN: Fox Family Channel: Headline News: Home Shopping Network: National Networtc: QVC: TBS Superstatlon: Turner Network TV: USA Cable.,,,,,$21.50 Installation: $16.25 monthly: $16.00 additional Installation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.,,Cinemax.,,,,,$10.45 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,143.,,Disney Channel.,,,,,$10.45 monthly.,,,,,,,,,,142,,Flix.,,,,,$2.95 monthly.,,,,,,,,,,180.,,HBO.,,,,,$10.45 monthly.,,,,,,,,,,154,,Showtime.,,,,,$10.45 monthly.,,,,,,,,,,74.,,The Movie Channel.,30.0 (coaxial). Homes passed: 680.,,Gany Evans.,Mediacom LLC (MSO).,$10.45 monthly.,,,3% of gross.,,Triple Crown headend: Scientific-Atlanta amplifiers: Times Fiber cable: Scientific-Atianta set top converters: Pico traps: AFC satellite antenna: Triple Crown satellite receivers.,,Premium Channels.,Gany Evans.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McKENZIE,Mallard Cablevision. Box 1460. El Campo. TX 77437. Phone: 979-543-9711. Fax: 979-541-5592. County: Butler ICA: AL0144. TV Market Ranking: Outside TV Markets. Franchise award date: June 1.1986. Franchise expiration date: June 1. 2001. Began: December 23. 1987. Channel capacity: 32. (2-way capable). Channels available but not In use: 14.,119,WDIQ (P) Dozier WAKA (C). WCOV-TV (F). WNCF (A). WSFA (N) Montgomery-Selma,WGN-TV (I) ChKago: CNN: Country Music TV: Discovery Channel: ESPN: Fox Family Channel: Lifetime: National Network: Sci-Fi Channel: TBS Superstation: Turner Network TV: USA Cable.,,,,,$35.00 Installation: $18.25 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,Cinemax.,,,,,$10.00 Instaliation: $10.95 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,HBO.,,,,,$10.00 Installation: $10.95 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No.,,,Scientific-Atlanta headend: Magnavox amplifiers: Times Fiber cabie: Jenokl settop converters: Aroom traps: Scientific-Atianta sateillte antenna: Scientrfic-2001 Edition D-35,,,,
MILLPORT,Northland Communications Corp.. Box 369. Allceville. AL 35442. Phone: 205-373-8702. Fax: 205-373-8704. County: Lamar. Also serves Kennedy. ICA: AL0125. TV Market Ranking: Below 100. Franchise award date: N.A. Franchise expiration date: July 1.2011. Began: August 1.1982. Channel capacity: N.A. Channels available but not in use: N.A.,663,WDBB (F) Bessemer: WBIQ (P). WVTM-TV (N) Birmingham: WCBI-TV (C). WTVA (N) Co-lumbus-Tupelo: WLOV-TV (F) Tupelo: WCFT-TV (C) Tuscaloosa: WBRC (F) Birmingham,WGN-TV (I) Chicago: Fox Family Channel: TBS Super-station.,,,,,$40.00 installation: $15.00 monthly: $3.00 converter.,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,WGN-TV (I) Chicago: American Movie Classics: BET: C-SPAN: CNN: Cartoon Network: Country Music TV: Discovery Channel: ESPN: Fox Family Channel: Fox Sports Net Direct: Headline News: National Network: Nickelodeon: QVC: The Weather Channel: Trinity Bcstg. Network: Turner Classic Movies: Turner Network TV: USA Cable.,,,,,$40.00 installation: $24.95 monthly.,,,,,,,,,,114.,,Cinemax.,,,,,$7.00 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,Disney Channel.,,,,,$7.00 monthly.,,,,,,,,,,113,,HBO.,,,,,$10.00 Installation: $7.00 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MILLRY,CableSouth Inc.. Box 6003. Ridge-land. MS 39158. Phone: 601-981-6900. Fax: 601-961-0445. E-mail: cablesouth@aol.com. County: Washington. ICA: AL0207. TV Market Ranking: Outside TV Markets. Franchise award date: N.A. Franchise expiration date: N.A. Began: N.A. Channel capacity: N.A. Channels available but not In use: N.A.,63,WTOK-TV (A.F) Meridian: WALA-TV (F). WKRG-TV (C). WPMI (N) Mobile-Pensacola.,WGN-TV (I) Chicago: A 8. E: BET: CNN: Discovery Channel: ESPN: Fox Family Channel: Headline News: National Network: Nick at Nite's TV Land: Nickelodeon: QVC: TBS Superstation: The Weather Channel: Trinlty Bcstg. Network: Turner Network TV: USA Cable.,,,,,$11.95 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,Cinemax.,,,,,$10.00 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,HBO.,,,,,$10.00 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bany Brelthaupt.,CableSouth Inc. (MSO).,,,,,,,,,,
MOBILE,Comcast Cablevision Corp. of Mobile Inc.. 3248 Springfield Ave.. Mobile. AL 36607. Phone: 334-476-2190. Fax: 334-470-7890. Web Site: http://v™w.comcastcom. County; Mobile. Also serves Chickasaw. Mobile County. Prichard. Saraland. ICA: AL0002. TV Martcet Ranking: 59. Franchise award date: N.A. Franchise expiration date: N.A. Began: July 1.1971. Channel capacity: 45 (not 2-way capable). Channels available but not In use: None.,67056: Commercial sub-,WALA-TV (F). WEAR-TV (A). WEIQ (P). WHBR (I). WJTC (U). WKRG-TV (C). WPMI (N) Moblle-Pensacola,WGN-TV (I) Chicago: Headline News: TBS Super-station.,,,,,$43.94 installation: $7.31 monthly: $3.00 converter: $14.65 additional Installation. Commercial fee: $34.95 monthly.,Automated time-weather: educational access: govemment access: religious access: automated emergency alert: local sports.,,,,,,,,,,,,,,,,,,,,,,,,,65116,,,A&E: American Movie Classics: BET: C-SPAN: CNBC: CNN: Country Music TV: Discovery Channel: ESPN: Fox Family Channel: Fox Sports Net South: Lifetime: MTV: National Networic: Nick at Nite: Nickelodeon: Odyssey: QVC: The Weather Channel: Turner Networic TV: USA Cable: VH1.,,,,,$13.11 monthly.,,,,,,,,,,3.916,,Cinemax: Disney Channel: HBO: Showtime: The Movie Channel.,,,,,$10.95 monthly (each).,,,,,,,,,,,,,1200.0 (coaxial): 100.0 (fiber optic). Additional miles planned: 20.0 (coaxial): 15.0 (fiber optic). Homes passed: 101.793. Total homes in franchised area: 115.000.,,Jim Richardson.,Comcast Cable Communications Inc. (MSO).,Varies.,,Yes (Insert only). Available in satellite distributed. locally originated. character-generated & taped programming. Local sales,5% of gross.,,Jerrold & Scientific-Atlanta headend: Jerrold amplifiers: Comm/Scope cable: Sony VTRs: Microtek character generator: Jenold set top converters: Jenold & Scientific-Atlanta addressable set top converters: Harris & Scientific-Atlanta satellite antenna: Scientific-Atlanta satellite receivers: ChannelMatic & Sony commercial Insert.,15.443. IN DEMAND.,The Cable Guide.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
